job,education,contact,poutcome,age_group,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,y
unemployed,university.degree,telephone,nonexistent,mid-career(31-45y),3.966666666666667,2,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),10.15,8,0,0,1.4,93.444,-36.1,yes
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.0166666666666666,2,0,0,1.1,93.994,-36.4,no
housemaid,university.degree,telephone,nonexistent,pre-retirement(46-64y),4.766666666666667,1,0,0,1.1,93.994,-36.4,no
services,high.school,telephone,nonexistent,mid-career(31-45y),8.533333333333333,1,0,0,1.1,93.994,-36.4,no
entrepreneur,basic.4y,cellular,nonexistent,mid-career(31-45y),4.683333333333334,1,0,0,-1.8,93.075,-47.1,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),1.6,2,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),3.2333333333333334,2,0,0,1.4,93.444,-36.1,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),20.1,2,0,0,1.4,93.918,-42.7,no
retired,professional.course,cellular,nonexistent,pre-retirement(46-64y),6.483333333333333,5,0,0,1.4,93.918,-42.7,no
admin.,professional.course,telephone,nonexistent,mid-career(31-45y),13.8,4,0,0,1.1,93.994,-36.4,yes
student,university.degree,cellular,failure,youth segment(17-30y),5.533333333333333,2,13,2,-2.9,92.469,-33.6,yes
self-employed,university.degree,telephone,nonexistent,pre-retirement(46-64y),9.866666666666667,2,0,0,1.1,93.994,-36.4,no
services,basic.6y,cellular,failure,mid-career(31-45y),2.966666666666667,2,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,failure,pre-retirement(46-64y),6.6,4,0,1,-1.7,94.215,-40.3,yes
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),4.6,1,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,failure,mid-career(31-45y),2.2333333333333334,1,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),2.2,1,0,0,-0.1,93.2,-42.0,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),5.083333333333333,1,0,0,1.4,93.918,-42.7,no
admin.,,cellular,failure,mid-career(31-45y),2.8666666666666667,1,0,1,-1.8,92.893,-46.2,no
admin.,professional.course,cellular,nonexistent,youth segment(17-30y),3.1666666666666665,1,0,0,1.4,93.918,-42.7,no
technician,university.degree,telephone,nonexistent,mid-career(31-45y),14.983333333333333,1,0,0,1.1,93.994,-36.4,no
technician,high.school,telephone,nonexistent,mid-career(31-45y),4.916666666666667,3,0,0,-1.8,92.893,-46.2,no
services,high.school,telephone,nonexistent,mid-career(31-45y),11.783333333333333,1,0,0,1.4,94.465,-41.8,yes
unemployed,professional.course,cellular,failure,pre-retirement(46-64y),25.85,1,0,2,-3.4,92.379,-29.8,no
services,high.school,telephone,nonexistent,youth segment(17-30y),1.9833333333333334,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),2.65,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.6y,telephone,nonexistent,pre-retirement(46-64y),13.333333333333334,1,0,0,1.4,94.465,-41.8,no
entrepreneur,basic.4y,telephone,nonexistent,pre-retirement(46-64y),1.6833333333333333,3,0,0,1.1,93.994,-36.4,no
entrepreneur,university.degree,telephone,failure,mid-career(31-45y),2.6166666666666667,4,0,1,-3.4,92.431,-26.9,no
admin.,university.degree,cellular,success,youth segment(17-30y),5.283333333333333,1,12,1,-1.8,93.749,-34.6,yes
entrepreneur,university.degree,cellular,nonexistent,mid-career(31-45y),3.5,2,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),3.05,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),2.9,1,0,1,-1.8,93.075,-47.1,no
services,basic.6y,cellular,nonexistent,youth segment(17-30y),3.466666666666667,6,0,0,-1.8,92.893,-46.2,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),14.166666666666666,1,0,0,-1.8,92.893,-46.2,yes
management,university.degree,telephone,success,mid-career(31-45y),6.283333333333333,3,0,2,-0.1,93.2,-42.0,no
self-employed,basic.9y,cellular,nonexistent,mid-career(31-45y),2.216666666666667,2,0,0,-1.8,92.893,-46.2,no
management,university.degree,telephone,nonexistent,pre-retirement(46-64y),3.35,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,failure,mid-career(31-45y),0.9666666666666667,2,0,1,-1.8,93.075,-47.1,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),1.1333333333333333,1,0,0,-0.1,93.2,-42.0,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),4.666666666666667,1,0,0,1.4,94.465,-41.8,no
student,university.degree,telephone,nonexistent,mid-career(31-45y),3.2333333333333334,4,0,0,1.4,94.465,-41.8,no
services,high.school,telephone,nonexistent,pre-retirement(46-64y),2.15,3,0,0,1.1,93.994,-36.4,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),4.116666666666666,1,0,0,1.4,94.465,-41.8,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),2.466666666666667,2,0,0,-1.8,93.075,-47.1,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),1.3,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,success,mid-career(31-45y),4.033333333333333,1,7,1,-1.8,92.893,-46.2,yes
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.4166666666666667,18,0,0,1.4,93.918,-42.7,no
admin.,basic.9y,cellular,nonexistent,pre-retirement(46-64y),1.2166666666666666,6,0,0,1.4,93.444,-36.1,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),2.0166666666666666,3,0,0,1.4,93.444,-36.1,no
admin.,basic.9y,cellular,nonexistent,mid-career(31-45y),2.6,4,0,0,-1.8,92.893,-46.2,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),4.316666666666666,9,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),1.5166666666666666,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.6y,cellular,nonexistent,pre-retirement(46-64y),2.5166666666666666,1,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),2.566666666666667,1,0,0,-2.9,92.963,-40.8,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),3.433333333333333,1,0,0,1.4,93.918,-42.7,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.4,1,0,0,1.1,93.994,-36.4,no
student,basic.9y,cellular,failure,youth segment(17-30y),3.033333333333333,1,0,1,-1.1,94.767,-50.8,no
services,high.school,telephone,nonexistent,mid-career(31-45y),1.6833333333333333,2,0,0,1.1,93.994,-36.4,no
blue-collar,professional.course,telephone,nonexistent,mid-career(31-45y),5.1,5,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),7.55,1,0,0,-0.1,93.2,-42.0,yes
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),8.066666666666666,2,0,0,1.4,93.918,-42.7,no
services,basic.4y,telephone,nonexistent,pre-retirement(46-64y),1.5833333333333333,4,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),6.0,3,0,0,1.4,93.444,-36.1,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),10.05,1,0,0,-2.9,92.469,-33.6,no
management,university.degree,telephone,nonexistent,pre-retirement(46-64y),3.6333333333333333,5,0,0,-2.9,92.963,-40.8,no
housemaid,basic.4y,cellular,nonexistent,mid-career(31-45y),2.8666666666666667,2,0,0,-1.8,93.075,-47.1,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),2.2,2,0,0,1.4,94.465,-41.8,no
blue-collar,,cellular,nonexistent,mid-career(31-45y),2.4833333333333334,1,0,0,-1.8,93.075,-47.1,no
admin.,,telephone,failure,pre-retirement(46-64y),8.55,13,14,2,-3.4,92.379,-29.8,no
blue-collar,basic.4y,cellular,nonexistent,youth segment(17-30y),1.55,1,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,failure,youth segment(17-30y),1.45,2,0,1,-3.4,92.431,-26.9,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),13.466666666666667,1,0,0,1.4,93.918,-42.7,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),3.8666666666666667,1,0,0,1.4,93.918,-42.7,no
,basic.4y,telephone,nonexistent,pre-retirement(46-64y),1.8333333333333333,3,0,0,1.4,94.465,-41.8,no
management,high.school,cellular,failure,mid-career(31-45y),1.3,1,0,1,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.45,1,0,0,1.4,94.465,-41.8,no
self-employed,basic.9y,telephone,nonexistent,pre-retirement(46-64y),3.033333333333333,7,0,0,1.1,93.994,-36.4,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),0.9833333333333333,1,0,0,-1.8,93.075,-47.1,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),3.3833333333333333,3,0,0,-0.1,93.2,-42.0,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),0.18333333333333332,5,0,0,-1.8,92.893,-46.2,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),3.216666666666667,2,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),1.8,2,0,0,1.4,93.918,-42.7,no
admin.,basic.6y,telephone,nonexistent,mid-career(31-45y),0.95,2,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),3.65,1,0,0,1.4,93.918,-42.7,no
technician,university.degree,telephone,nonexistent,pre-retirement(46-64y),4.25,2,0,0,1.1,93.994,-36.4,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),1.8,2,0,0,1.4,94.465,-41.8,no
management,,cellular,nonexistent,mid-career(31-45y),1.6333333333333333,2,0,0,-2.9,92.963,-40.8,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),1.8166666666666667,3,0,0,-1.8,92.893,-46.2,no
blue-collar,,telephone,nonexistent,mid-career(31-45y),7.516666666666667,2,0,0,1.1,93.994,-36.4,no
services,university.degree,cellular,nonexistent,youth segment(17-30y),3.716666666666667,1,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.0333333333333334,1,0,0,-2.9,92.963,-40.8,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),2.8333333333333335,2,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.1333333333333333,1,0,0,1.4,93.918,-42.7,no
housemaid,high.school,telephone,nonexistent,mid-career(31-45y),3.433333333333333,2,0,0,1.1,93.994,-36.4,no
entrepreneur,professional.course,cellular,nonexistent,mid-career(31-45y),0.9333333333333333,1,0,0,1.4,93.918,-42.7,no
housemaid,basic.6y,cellular,nonexistent,mid-career(31-45y),3.1,1,0,0,1.4,93.444,-36.1,no
entrepreneur,high.school,telephone,nonexistent,mid-career(31-45y),2.6166666666666667,2,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),4.816666666666666,5,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,nonexistent,pre-retirement(46-64y),7.716666666666667,2,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,nonexistent,youth segment(17-30y),1.6666666666666667,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),4.0,2,0,0,1.1,93.994,-36.4,no
admin.,professional.course,telephone,nonexistent,pre-retirement(46-64y),0.2,11,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),14.6,1,0,0,1.4,93.444,-36.1,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),2.45,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),13.733333333333333,5,0,0,1.4,93.918,-42.7,no
student,,cellular,failure,mid-career(31-45y),5.883333333333334,2,0,1,-0.1,93.2,-42.0,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),2.65,4,0,0,-2.9,92.201,-31.4,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),1.1166666666666667,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),0.85,33,0,0,1.4,93.918,-42.7,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),11.35,3,0,0,1.1,93.994,-36.4,yes
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),2.2333333333333334,1,0,0,1.1,93.994,-36.4,no
,basic.4y,cellular,nonexistent,pre-retirement(46-64y),10.983333333333333,1,0,0,1.4,93.918,-42.7,no
blue-collar,university.degree,cellular,nonexistent,mid-career(31-45y),21.433333333333334,1,0,0,-1.8,92.893,-46.2,no
technician,high.school,telephone,failure,mid-career(31-45y),2.283333333333333,4,0,1,-0.1,93.2,-42.0,no
management,,telephone,nonexistent,pre-retirement(46-64y),4.533333333333333,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),4.733333333333333,5,0,0,-0.1,93.2,-42.0,no
blue-collar,basic.4y,cellular,failure,pre-retirement(46-64y),2.25,4,0,1,-1.7,94.055,-39.8,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),2.2666666666666666,8,0,0,-1.7,94.215,-40.3,no
admin.,high.school,cellular,success,mid-career(31-45y),1.8833333333333333,1,6,1,-3.4,92.431,-26.9,no
admin.,professional.course,cellular,success,pre-retirement(46-64y),4.783333333333333,2,6,1,-1.7,94.215,-40.3,yes
technician,basic.9y,cellular,nonexistent,youth segment(17-30y),1.9,2,0,0,-1.8,93.075,-47.1,yes
technician,university.degree,cellular,nonexistent,mid-career(31-45y),3.0,2,0,0,-1.8,93.369,-34.8,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),2.6166666666666667,5,0,0,1.1,93.994,-36.4,no
services,high.school,telephone,nonexistent,mid-career(31-45y),5.533333333333333,1,0,0,1.4,94.465,-41.8,no
retired,professional.course,cellular,nonexistent,pre-retirement(46-64y),2.7666666666666666,2,0,0,-2.9,92.963,-40.8,yes
blue-collar,,telephone,nonexistent,mid-career(31-45y),9.6,1,0,0,-2.9,92.469,-33.6,yes
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.5833333333333333,5,0,0,1.4,93.444,-36.1,no
blue-collar,high.school,telephone,nonexistent,mid-career(31-45y),0.8333333333333334,2,0,0,1.4,93.918,-42.7,no
self-employed,professional.course,cellular,nonexistent,mid-career(31-45y),1.8333333333333333,4,0,0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),1.3,2,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.9666666666666666,1,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.35,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),1.3333333333333333,1,0,0,1.1,93.994,-36.4,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),1.85,4,0,0,1.4,93.444,-36.1,no
student,,telephone,failure,youth segment(17-30y),1.8333333333333333,1,0,2,-1.8,93.876,-40.0,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),0.7166666666666667,7,0,0,1.4,93.918,-42.7,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),3.783333333333333,4,0,0,1.4,93.918,-42.7,no
housemaid,high.school,cellular,failure,mid-career(31-45y),2.4,6,0,1,-0.1,93.2,-42.0,no
retired,basic.9y,telephone,nonexistent,pre-retirement(46-64y),8.433333333333334,2,0,0,1.1,93.994,-36.4,no
student,high.school,cellular,failure,youth segment(17-30y),4.616666666666666,2,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,failure,mid-career(31-45y),8.416666666666666,1,0,1,-0.1,93.2,-42.0,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.1666666666666667,1,0,0,1.4,93.444,-36.1,no
technician,professional.course,cellular,success,mid-career(31-45y),8.483333333333333,1,6,1,-1.1,94.601,-49.5,yes
blue-collar,basic.9y,telephone,nonexistent,youth segment(17-30y),7.0,4,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),2.9833333333333334,2,0,0,1.4,93.918,-42.7,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),3.066666666666667,3,0,0,1.4,94.465,-41.8,no
management,high.school,telephone,nonexistent,mid-career(31-45y),2.816666666666667,1,0,0,1.4,93.918,-42.7,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),3.7333333333333334,3,0,0,1.1,93.994,-36.4,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),1.5333333333333334,9,0,0,1.4,93.444,-36.1,no
housemaid,basic.4y,telephone,nonexistent,pre-retirement(46-64y),1.1166666666666667,1,0,0,1.4,94.465,-41.8,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),1.25,7,0,0,-1.8,92.893,-46.2,no
services,high.school,cellular,nonexistent,mid-career(31-45y),7.866666666666666,2,0,0,-1.8,93.075,-47.1,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),3.8666666666666667,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),5.85,1,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),0.2,10,0,0,1.4,93.444,-36.1,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),7.983333333333333,1,0,0,-1.8,93.075,-47.1,no
management,university.degree,cellular,failure,pre-retirement(46-64y),4.866666666666666,6,0,1,-2.9,92.469,-33.6,no
management,basic.6y,telephone,nonexistent,mid-career(31-45y),3.816666666666667,6,0,0,1.4,94.465,-41.8,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),1.2166666666666666,10,0,0,1.4,94.465,-41.8,no
self-employed,university.degree,cellular,nonexistent,mid-career(31-45y),10.716666666666667,3,0,0,1.4,93.918,-42.7,no
technician,,cellular,nonexistent,pre-retirement(46-64y),2.65,1,0,0,-0.1,93.2,-42.0,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),5.566666666666666,1,0,0,1.4,93.444,-36.1,no
housemaid,university.degree,telephone,nonexistent,mid-career(31-45y),1.4166666666666667,1,0,0,-0.1,93.2,-42.0,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),1.0666666666666667,1,0,0,1.4,93.918,-42.7,no
blue-collar,,telephone,nonexistent,mid-career(31-45y),4.983333333333333,3,0,0,1.1,93.994,-36.4,no
self-employed,professional.course,cellular,nonexistent,mid-career(31-45y),1.7333333333333334,2,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.7,3,0,0,1.4,93.444,-36.1,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.0333333333333334,1,0,0,-1.8,92.893,-46.2,no
housemaid,university.degree,telephone,nonexistent,mid-career(31-45y),13.9,6,0,0,1.1,93.994,-36.4,no
management,university.degree,telephone,nonexistent,mid-career(31-45y),1.75,2,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),9.516666666666667,1,0,0,1.4,93.444,-36.1,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),7.733333333333333,1,0,0,1.4,94.465,-41.8,no
housemaid,university.degree,cellular,nonexistent,mid-career(31-45y),1.9333333333333333,1,0,0,1.4,93.444,-36.1,no
management,university.degree,telephone,nonexistent,youth segment(17-30y),1.5,3,0,0,1.4,93.918,-42.7,no
self-employed,high.school,cellular,nonexistent,pre-retirement(46-64y),8.866666666666667,3,0,0,-1.8,92.893,-46.2,yes
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),6.05,1,0,0,1.4,94.465,-41.8,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),5.966666666666667,3,0,0,1.4,94.465,-41.8,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),2.1333333333333333,1,0,0,1.4,94.465,-41.8,no
blue-collar,,cellular,nonexistent,pre-retirement(46-64y),4.0,5,0,0,1.4,93.918,-42.7,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),4.483333333333333,1,0,0,1.4,93.444,-36.1,no
retired,university.degree,telephone,nonexistent,pre-retirement(46-64y),1.5333333333333334,4,0,0,1.1,93.994,-36.4,no
services,basic.6y,telephone,failure,mid-career(31-45y),0.31666666666666665,8,0,1,-1.8,92.893,-46.2,no
admin.,high.school,cellular,failure,youth segment(17-30y),0.95,1,0,1,-1.8,92.893,-46.2,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),6.883333333333334,1,0,0,1.1,93.994,-36.4,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),1.9666666666666666,2,0,0,-1.8,92.893,-46.2,no
